1, 0.99
2, 0.71
3, 0.3
4, 0.45
5, 0.45
6, 0.26
7, 0.03
8, 0.67
9, 0.62
10, 0.02
11, 0.26
12, 0.75
13, 0.58
14, 0.61
15, 0.13
16, 0.04
17, 0.25
18, 0.01
19, 0.0
20, 0.0
21, 0.0
22, 0.01
23, 0.01
24, 0.21
25, 0.47
26, 0.99
27, 0.72
28, 0.21
29, 0.5
30, 0.35
31, 0.43
32, 0.06
33, 0.11
34, 0.09
35, 0.78
36, 0.89
37, 0.41
38, 0.27
39, 0.0
40, 0.39
41, 0.61
42, 0.12
43, 0.39
44, 0.54
45, 0.65
46, 0.07
47, 0.04
48, 0.44
49, 0.47
50, 0.0
51, 0.3
52, 0.18
53, 0.98
54, 0.53
55, 0.15
56, 0.58
57, 0.42
58, 0.05
59, 0.54
60, 0.96
61, 0.85
62, 0.25
63, 0.06
64, 0.42
65, 0.0
66, 0.1
67, 0.8
68, 0.26
69, 0.47
70, 0.0
71, 0.38
72, 0.11
73, 0.53
74, 0.5
75, 0.16
76, 0.18
77, 0.0
78, 0.43
79, 0.5
80, 0.93
81, 0.58
82, 0.46
83, 0.13
84, 0.05
85, 0.0
86, 0.07
87, 0.0
88, 0.4
89, 0.06
90, 0.35
91, 0.48
92, 0.79
93, 1.0
94, 0.86
95, 0.48
96, 0.48
97, 0.21
98, 0.17
99, 0.11
100, 0.01
101, 0.01
102, 0.0
103, 0.0
104, 0.16
105, 0.01
106, 0.48
107, 0.39
108, 0.0
109, 0.0
110, 0.0
111, 0.01
112, 0.0
113, 0.02
114, 0.0
115, 0.49
116, 0.65
117, 0.92
118, 0.24
119, 0.8
120, 0.12
121, 0.42
122, 0.41
123, 0.0
124, 0.17
125, 0.57
126, 0.13
127, 0.0
128, 0.32
129, 0.55
130, 0.12
131, 0.0
132, 0.22
133, 0.48
134, 0.01
135, 0.3
136, 0.7
137, 0.42
138, 0.73
139, 0.42
