2, 0.41
3, 0.05
4, 0.88
5, 0.92
6, 0.00
7, 0.00
8, 0.61
9, 0.00
10, 0.00
11, 0.3
12, 0.26
13, 0.09
14, 0.24
15, 0.29
16, 0.21
17, 0.15
18, 0.00
19, 0.16
20, 0.09
21, 0.00
22, 0.07
23, 0.06
24, 0.16
25, 0.13
26, 0.08
27, 0.04
28, 0.00
29, 0.03
30, 0.07
31, 0.04
32, 0.00
33, 0.02
34, 0.01
35, 0.00
36, 0.00
37, 0.04
38, 0.00
39, 0.00
40, 0.00
41, 0.00
42, 0.00
43, 0.00
44, 0.07
45, 0.02
46, 0.02
47, 0.02
48, 0.01
49, 0.04
50, 0.00
51, 0.00
52, 0.09
53, 0.00
54, 0.00
55, 0.08
56, 0.31
57, 0.33
58, 0.16
59, 0.00
60, 0.05
61, 0.00
62, 0.14
63, 0.00
64, 0.06
65, 0.00
66, 0.08
67, 0.2
68, 0.35
69, 0.00
70, 0.00
71, 0.00
72, 0.00
73, 0.00
74, 0.00
75, 0.00
76, 0.00
77, 0.1
78, 0.42
79, 0.06
80, 0.04
81, 0.03
82, 0.03
83, 0.00
84, 0.00
85, 0.35
86, 0.00
87, 0.00
88, 0.07
89, 0.03
90, 0.05
91, 0.02
92, 0.00
93, 0.04
94, 0.12
95, 0.35
96, 0.13
97, 0.19
98, 0.00
99, 0.39
100, 0.96
101, 0.86
102, 0.74
103, 0.9
104, 0.00
105, 0.87
106, 0.15
107, 0.07
108, 0.00
109, 0.4
110, 0.55
111, 0.87
112, 0.61
113, 0.00
114, 0.19
115, 0.89
116, 0.9
117, 0.00
118, 0.76
