97_1YCS.A,0.16442389614826008
98_1YCS.A,0.04188953186982718
99_1YCS.A,0.10850215114969357
100_1YCS.A,0.047483602652474914
101_1YCS.A,0.2640040266877685
102_1YCS.A,0.4040747661090324
103_1YCS.A,0.9495155627972508
104_1YCS.A,0.5445448679660082
105_1YCS.A,0.5313864454479967
106_1YCS.A,0.746024615817845
107_1YCS.A,0.5811024668274155
108_1YCS.A,0.04259487882594492
109_1YCS.A,0.01824605197553537
110_1YCS.A,0.3530625518796722
111_1YCS.A,0.2871217028290266
112_1YCS.A,0.055329102815977166
113_1YCS.A,0.06807056302517231
114_1YCS.A,0.19351042576285463
115_1YCS.A,0.32851667201636664
116_1YCS.A,0.09698536623072142
117_1YCS.A,0.03773528682323307
118_1YCS.A,0.02682978943764427
119_1YCS.A,0.02926803301951091
120_1YCS.A,0.02944877540546738
121_1YCS.A,0.033764717278965746
122_1YCS.A,0.021222310282822465
123_1YCS.A,0.02497763037936484
124_1YCS.A,0.017448336014382945
125_1YCS.A,0.01724056348583088
126_1YCS.A,0.07265606655813744
127_1YCS.A,0.01911987145153063
128_1YCS.A,0.33471664820302865
129_1YCS.A,0.2011329680766048
130_1YCS.A,0.04600400840025873
131_1YCS.A,0.05482247476394448
132_1YCS.A,0.01615791313480779
133_1YCS.A,0.01589204086646218
134_1YCS.A,0.01584186414425736
135_1YCS.A,0.01585271390901257
136_1YCS.A,0.0216327044587239
137_1YCS.A,0.023079630220683083
138_1YCS.A,0.018087271667457695
139_1YCS.A,0.021515796341152065
140_1YCS.A,0.030278302821218142
141_1YCS.A,0.015931463805769364
142_1YCS.A,0.0533262991405513
143_1YCS.A,0.015920042018308763
144_1YCS.A,0.043510633994403775
145_1YCS.A,0.016055543285035594
146_1YCS.A,0.42252276595054855
147_1YCS.A,0.13916253654262065
148_1YCS.A,0.29224411738888106
149_1YCS.A,0.16917148882613808
150_1YCS.A,0.05357485489157603
151_1YCS.A,0.02205752258720098
152_1YCS.A,0.07840810064206521
153_1YCS.A,0.037548614692268896
154_1YCS.A,0.0281076165446567
155_1YCS.A,0.018720804616927468
156_1YCS.A,0.02862221150358733
157_1YCS.A,0.01583050556035849
158_1YCS.A,0.017783120699148648
159_1YCS.A,0.01589204086646218
160_1YCS.A,0.0348215481018516
161_1YCS.A,0.01583050556035849
162_1YCS.A,0.016192178875760285
163_1YCS.A,0.01825258063571026
164_1YCS.A,0.026157870322849535
165_1YCS.A,0.02938084708069031
166_1YCS.A,0.07532856987692413
167_1YCS.A,0.13416918211540876
168_1YCS.A,0.10530330427602277
169_1YCS.A,0.12974026876449776
170_1YCS.A,0.5192664495236516
171_1YCS.A,0.14024755376396078
172_1YCS.A,0.1354420597229347
173_1YCS.A,0.016491441390509808
174_1YCS.A,0.17856384789718252
175_1YCS.A,0.02007048790911324
176_1YCS.A,0.022980552907844842
177_1YCS.A,0.1876313758752555
178_1YCS.A,0.34719142629650096
179_1YCS.A,0.16049623287308368
180_1YCS.A,0.1522978427520615
181_1YCS.A,0.21794156312856622
182_1YCS.A,0.143475165914813
183_1YCS.A,0.09488091773767801
184_1YCS.A,0.06151064783567498
185_1YCS.A,0.08097542237935071
186_1YCS.A,0.1075098289505913
187_1YCS.A,0.07653343752654027
188_1YCS.A,0.11720085258754981
189_1YCS.A,0.01995743424875916
190_1YCS.A,0.06672508346019528
191_1YCS.A,0.04492412305381505
192_1YCS.A,0.05207172578139329
193_1YCS.A,0.01626039499644762
194_1YCS.A,0.01583050556035849
195_1YCS.A,0.01583050556035849
196_1YCS.A,0.01628956525854622
197_1YCS.A,0.01626039499644762
198_1YCS.A,0.1362937759632391
199_1YCS.A,0.117421732644698
200_1YCS.A,0.12752289284253282
201_1YCS.A,0.1714239752437506
202_1YCS.A,0.17014900622645523
203_1YCS.A,0.02450181939694997
204_1YCS.A,0.15011632201133016
205_1YCS.A,0.027962350483931503
206_1YCS.A,0.13459325272316955
207_1YCS.A,0.17053453269365176
208_1YCS.A,0.1564084140368749
209_1YCS.A,0.5111729278065671
210_1YCS.A,0.7108540501113552
211_1YCS.A,0.4998198691155916
212_1YCS.A,0.7075718144000341
213_1YCS.A,0.03538238953743934
214_1YCS.A,0.029880630253737238
215_1YCS.A,0.01618057324649655
216_1YCS.A,0.01583050556035849
217_1YCS.A,0.01618057324649655
218_1YCS.A,0.01618057324649655
219_1YCS.A,0.06324603662218195
220_1YCS.A,0.018609158150562712
221_1YCS.A,0.09250457687633384
222_1YCS.A,0.04653345688229215
223_1YCS.A,0.1118206422085273
224_1YCS.A,0.082392258854095
225_1YCS.A,0.0690127022099588
226_1YCS.A,0.049100771988510095
227_1YCS.A,0.12178749964816409
228_1YCS.A,0.26175639203110956
229_1YCS.A,0.029172834074016284
230_1YCS.A,0.016655037192607792
231_1YCS.A,0.03866975610957117
232_1YCS.A,0.016329425840083407
233_1YCS.A,0.06803700576077108
234_1YCS.A,0.01583050556035849
235_1YCS.A,0.01616897579877391
236_1YCS.A,0.01583050556035849
237_1YCS.A,0.01638699363975936
238_1YCS.A,0.01604403399126731
239_1YCS.A,0.03213748813517686
240_1YCS.A,0.016243446853846672
241_1YCS.A,0.08473018867211395
242_1YCS.A,0.05149670954440836
243_1YCS.A,0.37010112992452626
244_1YCS.A,0.20885046493845769
245_1YCS.A,0.02201112236226567
246_1YCS.A,0.01638699363975936
247_1YCS.A,0.049888907528973944
248_1YCS.A,0.03457317300255828
249_1YCS.A,0.026820259261357757
250_1YCS.A,0.019429104794099365
251_1YCS.A,0.015836183850319326
252_1YCS.A,0.01686795604056095
253_1YCS.A,0.01584702978740116
254_1YCS.A,0.01614633166219446
255_1YCS.A,0.01584186414425736
256_1YCS.A,0.018624395819068097
257_1YCS.A,0.016078062177793256
258_1YCS.A,0.0183621278265392
259_1YCS.A,0.07089406927745431
260_1YCS.A,0.0348870448898
261_1YCS.A,0.11697468979309719
262_1YCS.A,0.04357052284245447
263_1YCS.A,0.26294996182367125
264_1YCS.A,0.573936901866947
265_1YCS.A,0.11422310192823616
266_1YCS.A,0.016538252064496894
267_1YCS.A,0.4518852841341068
268_1YCS.A,0.030587618255774073
269_1YCS.A,0.023036402925122264
270_1YCS.A,0.01851140162610447
271_1YCS.A,0.01686191413249698
272_1YCS.A,0.015836183850319326
273_1YCS.A,0.07958845001550426
274_1YCS.A,0.01656143659064814
275_1YCS.A,0.017808018772577955
276_1YCS.A,0.08269907795861448
277_1YCS.A,0.0974708613871601
278_1YCS.A,0.016100612137869327
279_1YCS.A,0.015953811491113627
280_1YCS.A,0.05818779568893511
281_1YCS.A,0.01698702916406025
282_1YCS.A,0.027177928547390123
283_1YCS.A,0.06889034160461721
284_1YCS.A,0.043255668160761894
285_1YCS.A,0.053301994675280455
286_1YCS.A,0.044434385559703436
287_1YCS.A,0.026461149772365418
