residue,prediction score
16,0.021619016429335725
17,0.021619016429335725
18,0.021619016429335725
19,0.021619016429335725
20,0.021619016429335725
21,0.021619016429335725
22,0.021619016429335725
23,0.021619016429335725
24,0.021619016429335725
25,0.021619016429335725
26,0.021619016429335725
27,0.034511790821076783
28,0.0980763904037018
29,0.0980763904037018
30,0.0980763904037018
31,0.021619016429335725
32,0.021619016429335725
33,0.021619016429335725
34,0.021619016429335725
35,0.021619016429335725
36,0.021619016429335725
37,0.021619016429335725
38,0.021619016429335725
39,0.021619016429335725
40,0.021619016429335725
41,0.021619016429335725
42,0.021619016429335725
43,0.021619016429335725
44,0.021619016429335725
45,0.021619016429335725
46,0.021619016429335725
47,0.021619016429335725
48,0.021619016429335725
49,0.021619016429335725
50,0.021619016429335725
51,0.021619016429335725
52,0.021619016429335725
53,0.021619016429335725
54,0.021619016429335725
55,0.021619016429335725
56,0.021619016429335725
57,0.021619016429335725
58,0.021619016429335725
59,0.021619016429335725
60,0.021619016429335725
61,0.021619016429335725
62,0.021619016429335725
63,0.021619016429335725
64,0.04363028470471469
65,0.021619016429335725
66,0.021619016429335725
67,0.021619016429335725
68,0.021619016429335725
69,0.021619016429335725
70,0.021619016429335725
71,0.021619016429335725
72,0.021619016429335725
73,0.021619016429335725
74,0.021619016429335725
75,0.021619016429335725
76,0.021619016429335725
77,0.021619016429335725
78,0.021619016429335725
79,0.021619016429335725
80,0.021619016429335725
81,0.021619016429335725
82,0.021619016429335725
83,0.021619016429335725
84,0.021619016429335725
85,0.021619016429335725
86,0.021619016429335725
87,0.021619016429335725
88,0.03218974772703992
89,0.021619016429335725
90,0.0980763904037018
91,0.021619016429335725
92,0.021939995358145302
93,0.0980763904037018
94,0.021619016429335725
95,0.09802250782935837
96,0.021619016429335725
97,0.021619016429335725
98,0.026988149012573598
99,0.026988149012573598
100,0.021619016429335725
101,0.021619016429335725
102,0.021619016429335725
103,0.021619016429335725
104,0.021619016429335725
105,0.021619016429335725
106,0.029142658237838917
107,0.021619016429335725
108,0.021619016429335725
109,0.021619016429335725
110,0.021619016429335725
111,0.021619016429335725
112,0.021619016429335725
113,0.021619016429335725
114,0.021619016429335725
115,0.03019507581780442
116,0.021619016429335725
117,0.0980763904037018
118,0.021619016429335725
119,0.0980763904037018
120,0.021619016429335725
121,0.04363028470471469
122,0.021619016429335725
123,0.026988149012573598
124,0.021619016429335725
125,0.021619016429335725
126,0.021619016429335725
127,0.021619016429335725
128,0.021619016429335725
129,0.021619016429335725
130,0.021619016429335725
131,0.021619016429335725
132,0.021619016429335725
133,0.021619016429335725
134,0.021619016429335725
135,0.021619016429335725
136,0.021619016429335725
137,0.021619016429335725
138,0.021619016429335725
139,0.021619016429335725
140,0.021619016429335725
141,0.021619016429335725
142,0.021619016429335725
143,0.021619016429335725
144,0.021619016429335725
